ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Hit]Hit	AOI[Miss]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5097	09:32:41.357	1439477412909316	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1520	965	551	963	585	964	568	964	568	299.11	166.68	298.53	155.68	298.82	161.18	245.54	187.88	701.86	292.52	185.96	696.94	-9999	-9999	-9999	-9999	666.47	666.47	2.60	2.63	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5100	09:32:41.361	1439477412912675	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1521	958	538	964	586	961	562	961	562	296.85	170.54	298.60	155.59	297.72	163.07	245.54	187.88	701.90	292.52	185.96	696.99	-9999	-9999	-9999	-9999	666.51	666.51	2.57	2.65	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5104	09:32:41.364	1439477412916036	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1522	962	546	956	575	959	560	959	560	298.22	168.06	296.18	159.09	297.20	163.57	245.53	187.89	701.95	292.52	185.97	697.05	-9999	-9999	-9999	-9999	666.55	666.55	2.61	2.60	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5107	09:32:41.367	1439477412919300	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1523	956	549	949	577	952	563	952	563	296.34	167.08	294.04	158.44	295.19	162.76	245.53	187.90	701.99	292.51	185.97	697.09	-9999	-9999	-9999	-9999	666.59	666.59	2.62	2.62	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5110	09:32:41.371	1439477412922642	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1524	962	537	962	581	962	559	962	559	298.16	170.90	298.08	157.14	298.12	164.02	245.53	187.91	702.06	292.51	185.98	697.15	-9999	-9999	-9999	-9999	666.66	666.66	2.60	2.59	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5114	09:32:41.374	1439477412926004	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1525	972	540	944	584	958	562	958	562	301.15	170.03	292.48	156.05	296.82	163.04	245.52	187.92	702.10	292.50	186.00	697.22	-9999	-9999	-9999	-9999	666.71	666.71	2.61	2.60	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5117	09:32:41.377	1439477412929250	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1526	962	539	949	582	955	560	955	560	297.98	170.42	294.01	156.73	296.00	163.57	245.52	187.93	702.14	292.50	185.99	697.24	-9999	-9999	-9999	-9999	666.74	666.74	2.57	2.61	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5120	09:32:41.381	1439477412932619	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1527	951	542	952	590	951	566	951	566	294.59	169.27	294.91	154.31	294.75	161.79	245.51	187.94	702.19	292.50	186.01	697.31	-9999	-9999	-9999	-9999	666.80	666.80	2.57	2.60	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5124	09:32:41.384	1439477412935968	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1528	951	534	939	573	945	553	945	553	294.63	171.76	290.98	159.57	292.81	165.66	245.51	187.95	702.22	292.49	186.01	697.33	-9999	-9999	-9999	-9999	666.83	666.83	2.56	2.57	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5127	09:32:41.387	1439477412939324	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1529	958	552	955	578	956	565	956	565	296.99	166.22	296.07	157.94	296.53	162.08	245.50	187.96	702.29	292.49	186.03	697.42	-9999	-9999	-9999	-9999	666.89	666.89	2.58	2.58	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5130	09:32:41.391	1439477412942685	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1530	962	546	960	573	961	559	961	559	298.15	168.19	297.48	159.54	297.81	163.87	245.50	187.98	702.35	292.49	186.03	697.46	-9999	-9999	-9999	-9999	666.96	666.96	2.55	2.60	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5134	09:32:41.394	1439477412945960	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1531	960	563	951	582	955	572	955	572	297.43	162.78	294.75	156.72	296.09	159.75	245.50	187.98	702.37	292.49	186.03	697.51	-9999	-9999	-9999	-9999	666.98	666.98	2.59	2.60	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5137	09:32:41.397	1439477412949292	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1532	971	540	951	570	961	555	961	555	300.86	169.91	294.77	160.41	297.81	165.16	245.49	187.98	702.40	292.48	186.04	697.55	-9999	-9999	-9999	-9999	667.01	667.01	2.52	2.58	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5140	09:32:41.401	1439477412952651	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1533	969	540	963	593	966	566	966	566	300.21	170.08	298.47	153.25	299.34	161.66	245.49	187.99	702.45	292.48	186.04	697.59	-9999	-9999	-9999	-9999	667.06	667.06	2.53	2.59	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5144	09:32:41.404	1439477412956013	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1534	951	533	955	570	953	551	953	551	294.69	172.35	295.98	160.69	295.33	166.52	245.48	187.99	702.47	292.47	186.05	697.65	-9999	-9999	-9999	-9999	667.08	667.08	2.56	2.56	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5147	09:32:41.407	1439477412959285	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1535	965	543	940	574	952	558	952	558	299.16	168.91	291.41	159.28	295.28	164.10	245.48	188.01	702.53	292.47	186.05	697.68	-9999	-9999	-9999	-9999	667.14	667.14	2.60	2.62	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5150	09:32:41.411	1439477412962620	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1536	960	523	956	578	958	550	958	550	297.47	175.38	296.21	158.10	296.84	166.74	245.48	188.01	702.58	292.47	186.06	697.74	-9999	-9999	-9999	-9999	667.19	667.19	2.57	2.52	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5154	09:32:41.414	1439477412965981	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1537	953	552	963	586	958	569	958	569	295.26	166.15	298.54	155.66	296.90	160.90	245.47	188.02	702.62	292.47	186.06	697.76	-9999	-9999	-9999	-9999	667.23	667.23	2.57	2.59	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5157	09:32:41.417	1439477412969336	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1538	964	526	968	572	966	549	966	549	298.63	174.43	300.00	159.96	299.31	167.19	245.47	188.02	702.63	292.46	186.06	697.81	-9999	-9999	-9999	-9999	667.24	667.24	2.59	2.59	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5160	09:32:41.421	1439477412972607	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1539	950	540	961	581	955	560	955	560	294.35	169.98	297.94	157.02	296.14	163.50	245.47	188.03	702.68	292.46	186.07	697.83	-9999	-9999	-9999	-9999	667.29	667.29	2.54	2.58	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5164	09:32:41.424	1439477412975942	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1540	956	540	958	590	957	565	957	565	296.32	170.15	296.83	154.33	296.57	162.24	245.47	188.04	702.71	292.46	186.07	697.87	-9999	-9999	-9999	-9999	667.32	667.32	2.58	2.59	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5167	09:32:41.427	1439477412979307	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1541	969	547	958	586	963	566	963	566	300.36	167.92	296.77	155.62	298.57	161.77	245.46	188.04	702.73	292.46	186.07	697.89	-9999	-9999	-9999	-9999	667.34	667.34	2.55	2.58	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5170	09:32:41.431	1439477412982661	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1542	953	536	958	573	955	554	955	554	295.38	171.14	296.91	159.66	296.14	165.40	245.46	188.05	702.77	292.46	186.08	697.94	-9999	-9999	-9999	-9999	667.38	667.38	2.58	2.59	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5174	09:32:41.434	1439477412986020	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1543	943	533	953	583	948	558	948	558	292.26	172.20	295.30	156.58	293.78	164.39	245.46	188.06	702.80	292.46	186.09	697.97	-9999	-9999	-9999	-9999	667.41	667.41	2.54	2.60	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5177	09:32:41.437	1439477412989286	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1544	965	542	960	591	962	566	962	566	299.19	169.31	297.60	153.94	298.40	161.62	245.46	188.07	702.83	292.45	186.08	697.99	-9999	-9999	-9999	-9999	667.45	667.45	2.55	2.61	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5180	09:32:41.441	1439477412992625	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1545	974	538	959	593	966	565	966	565	301.89	170.61	297.09	153.21	299.49	161.91	245.46	188.07	702.86	292.45	186.10	698.04	-9999	-9999	-9999	-9999	667.48	667.48	2.54	2.58	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5184	09:32:41.444	1439477412995987	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1546	941	541	943	539	942	540	942	540	291.58	169.81	292.16	170.37	291.87	170.09	245.46	188.08	702.88	293.41	193.59	718.10	-9999	-9999	-9999	-9999	667.49	667.49	2.53	2.61	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5187	09:32:41.448	1439477412999346	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1547	963	529	937	577	950	553	950	553	298.44	173.49	290.43	158.44	294.44	165.96	245.46	188.09	702.91	292.45	186.11	698.09	-9999	-9999	-9999	-9999	667.52	667.52	2.51	2.52	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5190	09:32:41.451	1439477413002604	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1548	958	542	952	573	955	557	955	557	296.94	169.48	295.14	159.74	296.04	164.61	245.45	188.11	702.96	292.45	186.12	698.11	-9999	-9999	-9999	-9999	667.58	667.58	2.52	2.56	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5194	09:32:41.454	1439477413005958	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1549	963	540	951	552	957	546	957	546	298.45	169.94	294.84	166.15	296.64	168.04	245.45	188.12	702.99	293.41	193.63	718.20	-9999	-9999	-9999	-9999	667.61	667.61	2.56	2.66	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5197	09:32:41.457	1439477413009312	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	4	-9999	Fixation	383	965	558	0.15	0.00	113.30	-9999	-9999	1550	981	541	959	566	970	553	970	553	303.86	169.55	297.29	161.78	300.57	165.67	245.45	188.13	703.01	292.45	186.15	698.18	-9999	-9999	-9999	-9999	667.63	667.63	2.54	2.52	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5200	09:32:41.461	1439477413012670	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	-9999	7	Saccade	53	-9999	-9999	-9999	-9999	-9999	-9999	-9999	1551	956	544	945	589	950	566	950	566	296.24	168.60	292.98	154.43	294.61	161.52	245.45	188.14	703.05	292.44	186.16	698.21	-9999	-9999	-9999	-9999	667.67	667.67	2.56	2.58	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5204	09:32:41.464	1439477413015950	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	-9999	7	Saccade	53	-9999	-9999	-9999	-9999	-9999	-9999	-9999	1552	965	550	938	582	951	566	951	566	299.01	166.78	290.62	156.76	294.81	161.77	245.44	188.16	703.08	292.43	186.16	698.19	-9999	-9999	-9999	-9999	667.70	667.70	2.50	2.59	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5207	09:32:41.467	1439477413019276	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	-9999	7	Saccade	53	-9999	-9999	-9999	-9999	-9999	-9999	-9999	1553	952	528	952	570	952	549	952	549	295.13	173.83	294.93	160.69	295.03	167.26	245.42	188.18	703.10	292.41	186.19	698.23	-9999	-9999	-9999	-9999	667.74	667.74	2.56	2.56	0	0	-9999	-9999	-9999	
2/17/2021	3.3.1	CalibrationVerificationExperiment_2016_02_08	CalibrationVerification	JE000054_03_04	JE000054_03_04_calveri	8/13/2015	16508	1920 x 1080		I-VT filter	TopLeft.jpg	0	0	1920	1080	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5210	09:32:41.471	1439477413022637	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	-9999	7	Saccade	53	-9999	-9999	-9999	-9999	-9999	-9999	-9999	1554	920	515	924	565	922	540	922	540	285.25	178.01	286.45	162.28	285.85	170.14	245.39	188.21	703.15	292.36	186.24	698.32	-9999	-9999	-9999	-9999	667.80	667.80	2.54	2.61	0	0	-9999	-9999	-9999	
